"","vector_index","month_detected_july","st_grp","year_index","month_f","human_equine","indexP_lag1","pred","pred_lwr","pred_upr","year_grp"
"120",0.2274,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.23167911952742,0.156711768595693,9.68040541609666,"2019"
"121",0.2317,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.32454529994858,0.164495803504463,10.6654407847449,"2019"
"122",0.236,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.42441340751886,0.172633096404845,11.7529813099185,"2019"
"123",0.2403,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.53181137375842,0.181139099200237,12.9538354509637,"2019"
"124",0.2446,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.64730693518454,0.190029936704455,14.2799612827713,"2019"
"125",0.2489,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.77151063453002,0.199322435400531,15.7445895237371,"2019"
"126",0.2532,0,"MA",17,"May-Jul",NA,-0.76845960379585,1.90507904824755,0.209034153430782,17.3623597890839,"2019"
"127",0.2575,0,"MA",17,"May-Jul",NA,-0.76845960379585,2.04871825736155,0.219183411871079,19.1494714961153,"2019"
"128",0.2618,0,"MA",17,"May-Jul",NA,-0.76845960379585,2.20318758001539,0.229789327344449,21.1238510022616,"2019"
"129",0.2661,0,"MA",17,"May-Jul",NA,-0.76845960379585,2.36930358544535,0.240871846031334,23.3053367277881,"2019"
"130",0.2704,0,"MA",17,"May-Jul",NA,-0.76845960379585,2.54794441060028,0.252451779136256,25.7158842045842,"2019"
"131",0.2747,0,"MA",17,"May-Jul",NA,-0.76845960379585,2.74005440222594,0.264550839873052,28.3797932025486,"2019"
"132",0.279,0,"MA",17,"May-Jul",NA,-0.76845960379585,2.94664910895326,0.277191682033446,31.3239593179689,"2019"
"133",0.2833,0,"MA",17,"May-Jul",NA,-0.76845960379585,3.16882064978032,0.29039794020644,34.5781526664269,"2019"
"134",0.2876,0,"MA",17,"May-Jul",NA,-0.76845960379585,3.40774348732727,0.30419427171879,38.1753266089005,"2019"
"135",0.2919,0,"MA",17,"May-Jul",NA,-0.76845960379585,3.66468063638328,0.318606400369829,42.1519597569088,"2019"
"136",0.2962,0,"MA",17,"May-Jul",NA,-0.76845960379585,3.94099034056574,0.333661162036919,46.5484348541408,"2019"
"137",0.3005,0,"MA",17,"May-Jul",NA,-0.76845960379585,4.23813325238637,0.349386552231095,51.4094585217539,"2019"
"138",0.3048,0,"MA",17,"May-Jul",NA,-0.76845960379585,4.55768015468027,0.365811775685749,56.7845262865757,"2019"
"139",0.3091,0,"MA",17,"May-Jul",NA,-0.76845960379585,4.90132026421538,0.382967298064758,62.7284377903884,"2019"
"140",0.3134,0,"MA",17,"May-Jul",NA,-0.76845960379585,5.27087016137788,0.400884899880076,69.3018676094175,"2019"
"141",0.3177,0,"MA",17,"May-Jul",NA,-0.76845960379585,5.66828339313817,0.41959773271264,76.5719977017362,"2019"
"142",0.322,0,"MA",17,"May-Jul",NA,-0.76845960379585,6.09566080006169,0.439140377834396,84.6132181528089,"2019"
"143",0.021,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.00997456060807035,0.00175121518865041,0.0568130404355066,"2019"
"144",0.0253,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0107266228378874,0.00192233412894401,0.0598545464983728,"2019"
"145",0.0296,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.011535389079013,0.00210946286328696,0.0630801345309634,"2019"
"146",0.0339,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0124051347022489,0.00231399947340142,0.0665027666383762,"2019"
"147",0.0382,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.013340457432937,0.00253745032930509,0.0701364682747282,"2019"
"148",0.0425,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0143463016558572,0.00278143661160953,0.0739964270053059,"2019"
"149",0.0468,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.015427984552666,0.00304770098072283,0.0780991012119724,"2019"
"150",0.0511,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0165912242100473,0.00333811436256039,0.0824623397794332,"2019"
"151",0.0554,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0178421698471622,0.00365468281598085,0.0871055139075171,"2019"
"152",0.0597,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0191874343221883,0.00399955444287377,0.0920496623128249,"2019"
"153",0.064,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0206341290897892,0.0043750262977725,0.0973176512129448,"2019"
"154",0.0683,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0221899017943076,0.00478355125021094,0.102934350629003,"2019"
"155",0.0726,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0238629766974113,0.00522774474997014,0.108926828698828,"2019"
"156",0.0769,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0256621981539041,0.00571039144307173,0.115324565864786,"2019"
"157",0.0812,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0275970773655275,0.00623445158508465,0.122159690988854,"2019"
"158",0.0855,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0296778426599065,0.00680306719824287,0.12946724165442,"2019"
"159",0.0898,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0319154935604295,0.00741956792024485,0.1372854511415,"2019"
"160",0.0941,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0343218589328901,0.00808747649562938,0.145656064811541,"2019"
"161",0.0984,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0369096595162714,0.00881051386548173,0.154624688912239,"2019"
"162",0.1027,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0396925751682287,0.00959260381806238,0.164241175114404,"2019"
"163",0.107,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0426853171807488,0.0104378771718599,0.174560044424864,"2019"
"164",0.1113,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0459037060482674,0.0113506754735686,0.185640954485264,"2019"
"165",0.1156,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.04936475509935,0.0123355542065204,0.19754921467012,"2019"
"166",0.1199,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0530867604340365,0.0133972855199947,0.210356353843081,"2019"
"167",0.1242,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0570893976422844,0.0145408605063267,0.224140746123023,"2019"
"168",0.1285,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0613938258147928,0.0157714910704677,0.238988300556755,"2019"
"169",0.1328,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0660227993960368,0.0170946114551215,0.25499322119915,"2019"
"170",0.1371,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0710007884708012,0.0185158795032463,0.272258844771139,"2019"
"171",0.1414,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0763541081200816,0.02004117775789,0.290898563809101,"2019"
"172",0.1457,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0821110575301661,0.0216766145163443,0.311036844044008,"2019"
"173",0.15,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0883020695902674,0.0234285249707317,0.332810345664749,"2019"
"174",0.1543,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.0949598717695222,0.0253034725796964,0.356369159137457,"2019"
"175",0.1586,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.102119659123799,0.0273082508252242,0.381878167382598,"2019"
"176",0.1629,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.10981928034688,0.0294498855142658,0.409518547366321,"2019"
"177",0.1672,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.118099437849533,0.0317356377864004,0.439489425555285,"2019"
"178",0.1715,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.127003902924155,0.0341730079860779,0.472009703229508,"2019"
"179",0.1758,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.136579747132403,0.0367697405510246,0.50732006936153,"2019"
"180",0.1801,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.146877591139,0.0395338300574107,0.545685220669665,"2019"
"181",0.1844,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.157951872307113,0.0424735285477822,0.58739631055742,"2019"
"182",0.1887,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.169861132469907,0.0455973542501623,0.632773650981223,"2019"
"183",0.193,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.182668327399498,0.0489141017768677,0.682169693867512,"2019"
"184",0.1973,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.196441159609257,0.0524328538703331,0.735972321553595,"2019"
"185",0.2016,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.211252436248757,0.0561629947414766,0.794608478882935,"2019"
"186",0.2059,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.227180453983291,0.0601142250247861,0.858548183076037,"2019"
"187",0.2102,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.244309412892548,0.0642965783541956,0.928308951358166,"2019"
"188",0.2145,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.262729861576434,0.0687204395456996,1.00446069059364,"2019"
"189",0.2188,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.282539175820997,0.0733965643571262,1.08763109789699,"2019"
"190",0.2231,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.303842073354819,0.0783361007830025,1.17851162641206,"2019"
"191",0.2274,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.326751167417026,0.0835506118332705,1.2778640762254,"2019"
"192",0.2317,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.351387562063238,0.0890520997388414,1.38652787676933,"2019"
"193",0.236,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.377881492356413,0.0948530315245629,1.50542813413963,"2019"
"194",0.2403,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.406373012826822,0.100966365890905,1.63558452457706,"2019"
"195",0.2446,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.437012737840549,0.107405581349237,1.77812112402155,"2019"
"196",0.2489,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.469962637790319,0.114184705561602,1.93427727323498,"2019"
"197",0.2532,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.505396895317546,0.121318345843905,2.10541958860254,"2019"
"198",0.2575,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.543502826091841,0.128821720801029,2.29305524047509,"2019"
"199",0.2618,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.584481869015477,0.136710693073048,2.49884663393001,"2019"
"200",0.2661,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.628550651087319,0.14500180318307,2.7246276412404,"2019"
"201",0.2704,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.675942132555409,0.153712304488865,2.97242155130563,"2019"
"202",0.2747,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.726906838411788,0.162860199252047,3.24446091897545,"2019"
"203",0.279,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.781714182739611,0.172464275849873,3.54320951678241,"2019"
"204",0.2833,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.840653892913423,0.182544147165526,3.8713866132869,"2019"
"205",0.2876,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.904037541181333,0.1931202902029,4.23199382626507,"2019"
"206",0.2919,1,"CT",17,"May-Jul",NA,-0.76845960379585,0.972200191725467,0.20421408698131,4.62834482558266,"2019"
"207",0.2962,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.04550217190754,0.215847866774199,5.06409819007781,"2019"
"208",0.3005,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.12433097706285,0.228044949763727,5.54329375543208,"2019"
"209",0.3048,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.20910331891199,0.240829692190251,6.07039282618475,"2019"
"210",0.3091,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.30026732841878,0.254227533082071,6.65032266512023,"2019"
"211",0.3134,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.39830492473933,0.268265042656599,7.28852571765438,"2019"
"212",0.3177,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.50373436278524,0.282969972489273,7.99101407802849,"2019"
"213",0.322,1,"CT",17,"May-Jul",NA,-0.76845960379585,1.61711297286795,0.298371307551354,8.76442975860786,"2019"
"214",0.021,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.119175655512568,0.039497147796189,0.359591455568868,"2019"
"215",0.0253,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.128161265279897,0.0428230666207873,0.383562206406091,"2019"
"216",0.0296,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.137824372330908,0.0463894910363883,0.409479758971886,"2019"
"217",0.0339,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.148216058626789,0.050209254114554,0.43752890621994,"2019"
"218",0.0382,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.159391257608023,0.0542954553576408,0.467913434642407,"2019"
"219",0.0425,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.171409044588339,0.0586614464779756,0.500858098985305,"2019"
"220",0.0468,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.184332949043801,0.0633208206547112,0.536610798025982,"2019"
"221",0.0511,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.19823129044788,0.0682874061111473,0.575444972220394,"2019"
"222",0.0554,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.213177539427823,0.0735752647650343,0.617662246430653,"2019"
"223",0.0597,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.229250706151507,0.0791986965783312,0.66359534363024,"2019"
"224",0.064,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.246535757997896,0.0851722500769976,0.713611298476333,"2019"
"225",0.0683,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.265124068719025,0.0915107393339604,0.768115002957306,"2019"
"226",0.0726,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.285113901467916,0.0982292675195336,0.827553119991366,"2019"
"227",0.0769,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.30661092824585,0.10534325693433,0.892418404895028,"2019"
"228",0.0812,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.329728788514931,0.112868485261106,0.963254479086987,"2019"
"229",0.0855,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.354589689928953,0.120821127614079,1.04066110527891,"2019"
"230",0.0898,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.381325054358175,0.12921780383517,1.125300018771,"2019"
"231",0.0941,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.410076212623101,0.138075630392248,1.21790137536644,"2019"
"232",0.0984,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.440995151609821,0.147412276177467,1.31927088290287,"2019"
"233",0.1027,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.474245317716373,0.157246021484654,1.43029769053872,"2019"
"234",0.107,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.510002480877375,0.167595819460603,1.5519631178045,"2019"
"235",0.1113,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.548455663734428,0.178481359371881,1.68535031412229,"2019"
"236",0.1156,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.589808140864116,0.189923131100094,1.83165494910806,"2019"
"237",0.1199,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.634278513345852,0.201942490367854,1.992197044611,"2019"
"238",0.1242,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.682101864350005,0.214561724297997,2.16843407123055,"2019"
"239",0.1285,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.73353100185511,0.227804117013386,2.36197544511868,"2019"
"240",0.1328,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.788837795063501,0.241694015088213,2.57459857536618,"2019"
"241",0.1371,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.848314611580054,0.256256892759512,2.80826662834616,"2019"
"242",0.1414,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.91227586295138,0.271519416896227,3.06514819322025,"2019"
"243",0.1457,1,"MA",17,"May-Jul",NA,-0.76845960379585,0.981059666735619,0.287509511800368,3.3476390525949,"2019"
"244",0.15,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.05502963388904,0.304256423979532,3.6583862842578,"2019"
"245",0.1543,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.13457679091807,0.321790787082099,4.00031494426071,"2019"
"246",0.1586,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.22012164695776,0.340144687226264,4.37665760860358,"2019"
"247",0.1629,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.31211641670398,0.359351728982896,4.7909870806995,"2019"
"248",0.1672,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.41104741095024,0.379447102291225,5.24725260497901,"2019"
"249",0.1715,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.51743760736633,0.400467650597283,5.74981996377333,"2019"
"250",0.1758,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.63184941510861,0.422451940509353,6.30351587539068,"2019"
"251",0.1801,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.75488764787641,0.445440333263924,6.91367715649697,"2019"
"252",0.1844,1,"MA",17,"May-Jul",NA,-0.76845960379585,1.88720272113112,0.469475058291249,7.58620516201145,"2019"
"253",0.1887,1,"MA",17,"May-Jul",NA,-0.76845960379585,2.02949409037924,0.494600289162766,8.32762607125935,"2019"
"254",0.193,1,"MA",17,"May-Jul",NA,-0.76845960379585,2.18251394869523,0.520862222194364,9.1451576506767,"2019"
"255",0.1973,1,"MA",17,"May-Jul",NA,-0.76845960379585,2.34707120303029,0.548309157970647,10.0467831915894,"2019"
"256",0.2016,1,"MA",17,"May-Jul",NA,-0.76845960379585,2.52403575032696,0.576991586046624,11.0413333972149,"2019"
"257",0.2059,1,"MA",17,"May-Jul",NA,-0.76845960379585,2.71434307604445,0.606962273075132,12.138577076863,"2019"
"258",0.2102,1,"MA",17,"May-Jul",NA,-0.76845960379585,2.9189991994036,0.638276354601097,13.3493215982346,"2019"
"259",0.2145,1,"MA",17,"May-Jul",NA,-0.76845960379585,3.13908599149363,0.670991430757853,14.6855241517199,"2019"
"260",0.2188,1,"MA",17,"May-Jul",NA,-0.76845960379585,3.37576689435367,0.705167666096126,16.1604149947805,"2019"
"261",0.2231,1,"MA",17,"May-Jul",NA,-0.76845960379585,3.63029307126177,0.740867893773172,17.7886339710736,"2019"
"262",0.2274,1,"MA",17,"May-Jul",NA,-0.76845960379585,3.9040100207436,0.778157724327936,19.5863817392929,"2019"
"263",0.2317,1,"MA",17,"May-Jul",NA,-0.76845960379585,4.19836468926434,0.81710565926787,21.5715873022528,"2019"
"264",0.236,1,"MA",17,"May-Jul",NA,-0.76845960379585,4.51491312020362,0.857783209694293,23.7640935991877,"2019"
"265",0.2403,1,"MA",17,"May-Jul",NA,-0.76845960379585,4.85532867954801,0.900265020195732,26.1858631154146,"2019"
"266",0.2446,1,"MA",17,"May-Jul",NA,-0.76845960379585,5.22141090178457,0.944628998242503,28.8612056754538,"2019"
"267",0.2489,1,"MA",17,"May-Jul",NA,-0.76845960379585,5.61509500275742,0.990956449320852,31.8170308206781,"2019"
"268",0.2532,1,"MA",17,"May-Jul",NA,-0.76845960379585,6.03846210977482,1.03933221805109,35.0831274330744,"2019"
"269",0.2575,1,"MA",17,"May-Jul",NA,-0.76845960379585,6.49375026304634,1.08984483554137,38.6924735555292,"2019"
"270",0.2618,1,"MA",17,"May-Jul",NA,-0.76845960379585,6.98336624660661,1.14258667323693,42.681579679279,"2019"
"271",0.2661,1,"MA",17,"May-Jul",NA,-0.76845960379585,7.50989831126748,1.19765410353373,47.0908691242086,"2019"
"272",0.2704,1,"MA",17,"May-Jul",NA,-0.76845960379585,8.07612985685573,1.25514766743523,51.9650995313366,"2019"
"273",0.2747,1,"MA",17,"May-Jul",NA,-0.76845960379585,8.68505414606452,1.31517224954217,57.35382992329,"2019"
"274",0.279,1,"MA",17,"May-Jul",NA,-0.76845960379585,9.3398901277003,1.37783726067638,63.3119382725147,"2019"
"275",0.2833,1,"MA",17,"May-Jul",NA,-0.76845960379585,10.0440994529714,1.44325682845222,69.9001950535513,"2019"
"276",0.2876,1,"MA",17,"May-Jul",NA,-0.76845960379585,10.8014047747712,1.51154999612242,77.1858988506793,"2019"
"277",0.2919,1,"MA",17,"May-Jul",NA,-0.76845960379585,11.6158094266913,1.58284093003848,85.2435807519389,"2019"
"278",0.2962,1,"MA",17,"May-Jul",NA,-0.76845960379585,12.4916185857934,1.65725913608091,94.1557849920468,"2019"
"279",0.3005,1,"MA",17,"May-Jul",NA,-0.76845960379585,13.433462031013,1.73493968542924,104.013934117842,"2019"
"280",0.3048,1,"MA",17,"May-Jul",NA,-0.76845960379585,14.4463186175009,1.81602345005814,114.919287849323,"2019"
"281",0.3091,1,"MA",17,"May-Jul",NA,-0.76845960379585,15.535542596283,1.9006573483625,126.984005806654,"2019"
"282",0.3134,1,"MA",17,"May-Jul",NA,-0.76845960379585,16.70689191837,1.98899460133173,140.332325379472,"2019"
"283",0.3177,1,"MA",17,"May-Jul",NA,-0.76845960379585,17.9665586729412,2.08119499971196,155.101867241136,"2019"
"284",0.322,1,"MA",17,"May-Jul",NA,-0.76845960379585,19.321201820508,2.17742518261355,171.445082370509,"2019"
"285",0.021,0,"CT",17,"Aug",NA,1.0815213093878,0.0208911975378492,0.00451947129661693,0.0965692900610163,"2019"
"286",0.0253,0,"CT",17,"Aug",NA,1.0815213093878,0.0224663526971805,0.00496716442235422,0.101614716284122,"2019"
"287",0.0296,0,"CT",17,"Aug",NA,1.0815213093878,0.0241602714540255,0.00545729486319281,0.106961183400432,"2019"
"288",0.0339,0,"CT",17,"Aug",NA,1.0815213093878,0.0259819083497901,0.00599359819675817,0.112630099538874,"2019"
"289",0.0382,0,"CT",17,"Aug",NA,1.0815213093878,0.02794089308067,0.00658009589653855,0.118644700384399,"2019"
"290",0.0425,0,"CT",17,"Aug",NA,1.0815213093878,0.0300475814029934,0.00722111085433664,0.125030229611737,"2019"
"291",0.0468,0,"CT",17,"Aug",NA,1.0815213093878,0.0323131098767251,0.00792128279982416,0.131814138731228,"2019"
"292",0.0511,0,"CT",17,"Aug",NA,1.0815213093878,0.0347494547365229,0.00868558345295096,0.139026308483098,"2019"
"293",0.0554,0,"CT",17,"Aug",NA,1.0815213093878,0.0373694952015568,0.00951933122649424,0.1466992941408,"2019"
"294",0.0597,0,"CT",17,"Aug",NA,1.0815213093878,0.0401870815587626,0.0104282052789853,0.154868597328551,"2019"
"295",0.064,0,"CT",17,"Aug",NA,1.0815213093878,0.0432171083794399,0.0114182587035699,0.16357296722453,"2019"
"296",0.0683,0,"CT",17,"Aug",NA,1.0815213093878,0.0464755932562365,0.0124959306271501,0.172854734310552,"2019"
"297",0.0726,0,"CT",17,"Aug",NA,1.0815213093878,0.049979761476747,0.0136680569876539,0.1827601801433,"2019"
"298",0.0769,0,"CT",17,"Aug",NA,1.0815213093878,0.0537481370813342,0.0149418797568379,0.193339946962955,"2019"
"299",0.0812,0,"CT",17,"Aug",NA,1.0815213093878,0.0578006407865297,0.0163250543830365,0.204649491324513,"2019"
"300",0.0855,0,"CT",17,"Aug",NA,1.0815213093878,0.0621586952916677,0.0178256552441252,0.216749586337688,"2019"
"301",0.0898,0,"CT",17,"Aug",NA,1.0815213093878,0.0668453385254307,0.0194521789269411,0.229706877536011,"2019"
"302",0.0941,0,"CT",17,"Aug",NA,1.0815213093878,0.0718853454309618,0.0212135451865694,0.243594497868292,"2019"
"303",0.0984,0,"CT",17,"Aug",NA,1.0815213093878,0.0773053589333349,0.0231190954879767,0.258492747820506,"2019"
"304",0.1027,0,"CT",17,"Aug",NA,1.0815213093878,0.0831340307817143,0.0251785890936766,0.274489847238928,"2019"
"305",0.107,0,"CT",17,"Aug",NA,1.0815213093878,0.0894021730107355,0.027402196734049,0.291682766042986,"2019"
"306",0.1113,0,"CT",17,"Aug",NA,1.0815213093878,0.0961429208217766,0.0298004919804303,0.310178141696872,"2019"
"307",0.1156,0,"CT",17,"Aug",NA,1.0815213093878,0.103391907745155,0.0323844405331139,0.330093292062652,"2019"
"308",0.1199,0,"CT",17,"Aug",NA,1.0815213093878,0.111187454009214,0.0351653877340059,0.351557333095917,"2019"
"309",0.1242,0,"CT",17,"Aug",NA,1.0815213093878,0.119570769112056,0.0381550447130138,0.374712411781611,"2019"
"310",0.1285,0,"CT",17,"Aug",NA,1.0815213093878,0.128586169666803,0.0413654736736796,0.39971506575786,"2019"
"311",0.1328,0,"CT",17,"Aug",NA,1.0815213093878,0.138281313671944,0.0448090729118703,0.426737722256539,"2019"
"312",0.1371,0,"CT",17,"Aug",NA,1.0815213093878,0.148707452445217,0.0484985622359915,0.455970350319692,"2019"
"313",0.1414,0,"CT",17,"Aug",NA,1.0815213093878,0.1599197015528,0.05244696951279,0.487622281750709,"2019"
"314",0.1457,0,"CT",17,"Aug",NA,1.0815213093878,0.171977332166039,0.0566676190944891,0.521924217949443,"2019"
"315",0.15,0,"CT",17,"Aug",NA,1.0815213093878,0.184944084385895,0.0611741228869239,0.559130441683019,"2019"
"316",0.1543,0,"CT",17,"Aug",NA,1.0815213093878,0.198888504191435,0.0659803747921416,0.599521254981075,"2019"
"317",0.1586,0,"CT",17,"Aug",NA,1.0815213093878,0.21388430579358,0.0711005492020529,0.643405666738237,"2019"
"318",0.1629,0,"CT",17,"Aug",NA,1.0815213093878,0.230010761309611,0.0765491041336457,0.691124356280654,"2019"
"319",0.1672,0,"CT",17,"Aug",NA,1.0815213093878,0.247353119818362,0.0823407894845612,0.743052942130813,"2019"
"320",0.1715,0,"CT",17,"Aug",NA,1.0815213093878,0.266003058011359,0.0884906607559248,0.799605588510162,"2019"
"321",0.1758,0,"CT",17,"Aug",NA,1.0815213093878,0.286059164822152,0.0950140984442019,0.861238985778541,"2019"
"322",0.1801,0,"CT",17,"Aug",NA,1.0815213093878,0.307627462595759,0.101926833153473,0.928456745051743,"2019"
"323",0.1844,0,"CT",17,"Aug",NA,1.0815213093878,0.330821967553256,0.109244976332188,1.00181425169627,"2019"
"324",0.1887,0,"CT",17,"Aug",NA,1.0815213093878,0.355765292514285,0.11698505640215,1.08192402731062,"2019"
"325",0.193,0,"CT",17,"Aug",NA,1.0815213093878,0.382589295063664,0.125164059929107,1.16946165520851,"2019"
"326",0.1973,0,"CT",17,"Aug",NA,1.0815213093878,0.411435774588479,0.133799477389466,1.26517233037076,"2019"
"327",0.2016,0,"CT",17,"Aug",NA,1.0815213093878,0.442457221870394,0.142909353019734,1.36987810138804,"2019"
"328",0.2059,0,"CT",17,"Aug",NA,1.0815213093878,0.475817625195759,0.152512338196059,1.48448587914169,"2019"
"329",0.2102,0,"CT",17,"Aug",NA,1.0815213093878,0.511693337244815,0.16262774778021,1.60999629494099,"2019"
"330",0.2145,0,"CT",17,"Aug",NA,1.0815213093878,0.550274007342655,0.173275618883402,1.74751349963841,"2019"
"331",0.2188,0,"CT",17,"Aug",NA,1.0815213093878,0.591763584000064,0.184476771537003,1.89825600497545,"2019"
"332",0.2231,0,"CT",17,"Aug",NA,1.0815213093878,0.636381393043958,0.196252870814987,2.06356867917798,"2019"
"333",0.2274,0,"CT",17,"Aug",NA,1.0815213093878,0.684363297036753,0.208626490021951,2.24493602074088,"2019"
"334",0.2317,0,"CT",17,"Aug",NA,1.0815213093878,0.735962942113649,0.221621174637752,2.44399684754813,"2019"
"335",0.236,0,"CT",17,"Aug",NA,1.0815213093878,0.791453098829014,0.235261506790594,2.66256055311082,"2019"
"336",0.2403,0,"CT",17,"Aug",NA,1.0815213093878,0.851127104099923,0.249573170110615,2.90262509793198,"2019"
"337",0.2446,0,"CT",17,"Aug",NA,1.0815213093878,0.915300411869414,0.26458301489241,3.16639692199815,"2019"
